Subscription ID,Subscription Type,Duration (Days)
25987,daily,50
25986,yearly,1826
31163,one-off,0
31160,yearly,17167
31161,yearly,2922
31166,yearly,3652
31165,monthly,549
29650,one-off,0
29653,monthly,2343
31169,daily,36
29655,yearly,4018
29654,monthly,1188
29657,one-off,0
29656,monthly,2191
3870,yearly,8035
3874,daily,26
3877,monthly,974
34608,daily,46
34607,monthly,1856
34600,yearly,8401
34601,yearly,6575
34602,daily,8
10438,daily,23
50038,monthly,608
24584,daily,42
24580,daily,3
24581,daily,39
50030,daily,10
50033,monthly,2345
50034,yearly,7670
24588,yearly,9496
50036,one-off,0
55209,daily,49
55208,daily,44
32609,monthly,1216
32602,yearly,8035
55200,one-off,0
55202,yearly,5114
32606,monthly,2404
55204,monthly,1888
55207,yearly,1826
55206,yearly,16802
9304,monthly,2007
22299,monthly,2011
53620,one-off,0
22294,yearly,12419
22295,daily,16
29234,monthly,2741
10435,monthly,2039
9301,yearly,2557
24638,daily,7
9302,yearly,11688
24636,yearly,7670
29230,yearly,3652
24631,monthly,2588
24632,one-off,0
33014,one-off,0
49692,one-off,0
54936,daily,17
22748,yearly,3652
22749,monthly,1461
38978,yearly,4018
22743,yearly,9131
22746,daily,20
38970,monthly,823
22745,one-off,0
31838,yearly,4383
31839,yearly,10958
31834,yearly,9862
31837,monthly,1065
24662,daily,6
4570,monthly,2679
4571,monthly,2618
4573,daily,9
4575,monthly,580
4576,monthly,946
4577,monthly,791
4578,yearly,6209
4579,yearly,1826
51830,monthly,1127
25215,yearly,3287
25217,daily,25
25216,daily,36
25210,daily,7
25213,monthly,1095
42978,one-off,0
42977,daily,44
42976,one-off,0
45989,one-off,0
41409,daily,18
41406,daily,48
41407,daily,21
41404,one-off,0
45984,one-off,0
45982,monthly,335
39736,daily,19
39731,daily,27
39730,yearly,5479
39739,daily,32
33159,daily,17
33154,daily,25
33157,one-off,0
33156,monthly,2587
33153,daily,49
33152,monthly,1246
12910,daily,30
12911,monthly,1614
12914,yearly,2922
12915,daily,45
12916,daily,11
7021,daily,21
9839,one-off,0
7024,yearly,8766
7028,monthly,1339
37728,yearly,10957
37723,yearly,1826
37720,monthly,1124
37721,yearly,6574
37726,monthly,578
37727,yearly,4749
30718,yearly,6209
30712,monthly,2223
30713,monthly,2072
30715,yearly,10227
7792,daily,46
7795,monthly,2007
7794,daily,53
7796,yearly,5113
47805,daily,14
47806,yearly,6940
47800,daily,18
47803,monthly,823
47808,monthly,1338
6942,daily,25
40466,monthly,2587
40465,monthly,1642
40464,monthly,2588
40460,monthly,1582
40469,one-off,0
40468,yearly,6575
14549,monthly,1156
14541,monthly,944
14540,daily,14
15495,monthly,1979
15490,daily,25
38121,one-off,0
38120,daily,53
38122,monthly,489
38124,yearly,6209
38127,one-off,0
13791,daily,52
13790,daily,14
31447,monthly,1583
31446,one-off,0
13795,yearly,1095
31440,daily,12
31443,monthly,1553
13799,yearly,1461
13798,one-off,0
31449,monthly,1127
11320,one-off,0
11327,monthly,273
11324,monthly,1645
11328,monthly,2223
11329,yearly,6940
5728,yearly,4383
5722,yearly,11323
19135,one-off,0
19134,monthly,1096
19133,yearly,1461
5727,monthly,2343
19131,daily,49
5725,daily,44
7366,monthly,1614
11498,monthly,2618
11499,daily,35
47113,yearly,14245
47111,monthly,1399
11492,yearly,8036
11493,monthly,426
11495,one-off,0
11497,yearly,5113
26400,yearly,6209
42564,monthly,2312
42565,monthly,1673
19791,one-off,0
19790,daily,3
42560,one-off,0
19796,yearly,5479
19795,one-off,0
42563,one-off,0
19799,monthly,1247
19798,monthly,2039
42568,daily,35
42569,monthly,791
16562,yearly,2192
12679,monthly,823
12675,daily,33
12670,yearly,5844
12673,yearly,14975
52208,monthly,2283
52209,yearly,5479
52200,yearly,2922
52201,yearly,1096
52205,daily,8
52206,daily,28
7801,yearly,8401
53159,daily,6
7806,yearly,10592
7809,one-off,0
53151,monthly,641
53157,monthly,395
53156,daily,41
53154,daily,34
19869,daily,24
42690,monthly,1613
42691,yearly,5113
42696,daily,34
42697,monthly,1704
42695,daily,21
21075,monthly,1461
21074,yearly,6939
42698,monthly,485
42699,monthly,2132
21070,monthly,1858
21073,monthly,1005
19866,one-off,0
49331,daily,10
49613,daily,26
49610,one-off,0
49616,yearly,4383
45514,monthly,943
45516,one-off,0
45510,monthly,1705
45512,yearly,2556
45513,yearly,8401
55456,monthly,335
32432,one-off,0
55452,daily,45
58169,yearly,3653
58168,monthly,2223
58162,daily,23
58161,yearly,4383
58160,monthly,1338
58167,yearly,4748
58165,monthly,1734
58164,yearly,1826
17177,yearly,6575
52566,monthly,1280
13233,monthly,579
13236,daily,39
13237,monthly,1854
13234,yearly,6210
52560,monthly,2038
54310,daily,24
14957,daily,25
54312,monthly,1553
14955,monthly,851
54314,daily,37
22829,daily,36
54316,monthly,1765
54317,yearly,5844
22828,daily,55
14737,monthly,1915
51280,daily,23
20039,monthly,1553
20032,monthly,2341
22823,one-off,0
20031,one-off,0
20036,monthly,303
20037,daily,4
22822,one-off,0
11230,yearly,6940
29418,daily,40
40878,yearly,5844
29413,yearly,4383
40875,one-off,0
40876,monthly,242
40877,yearly,10958
40870,monthly,487
40871,daily,35
40873,yearly,5479
55449,one-off,0
55447,monthly,1096
55445,daily,9
55444,daily,40
8413,yearly,7305
8412,one-off,0
8410,yearly,13149
8415,monthly,1370
5555,monthly,730
50543,yearly,8036
50542,monthly,366
9809,monthly,1247
9808,monthly,1187
50549,one-off,0
50548,one-off,0
9803,monthly,2527
9802,yearly,7671
22506,yearly,3287
22507,yearly,9496
22500,yearly,13149
18125,yearly,12419
5552,one-off,0
26475,yearly,1461
26470,monthly,335
26473,yearly,15341
52947,one-off,0
52945,yearly,2922
52943,daily,34
26479,one-off,0
32445,yearly,10227
32440,daily,42
32441,daily,38
32448,daily,23
55991,monthly,1552
55995,yearly,10227
32381,yearly,2922
55996,daily,50
57598,yearly,4749
57597,monthly,2284
57595,monthly,304
57592,yearly,3653
57590,monthly,1523
24902,monthly,1492
24903,yearly,10227
24907,monthly,822
24908,monthly,2161
24909,daily,22
20452,monthly,1127
20951,monthly,151
20952,yearly,1095
20957,yearly,2557
20956,yearly,4749
44232,yearly,10227
9029,daily,50
9028,monthly,2191
9025,yearly,7670
9027,yearly,4748
9026,daily,33
9021,daily,4
9022,yearly,3287
37253,one-off,0
44239,daily,49
24018,yearly,12784
37255,monthly,549
24015,one-off,0
24017,monthly,731
24010,daily,44
24011,one-off,0
22889,yearly,8036
22888,one-off,0
5880,monthly,1247
23639,one-off,0
22883,monthly,1737
22885,monthly,2710
22887,monthly,2222
22886,yearly,10957
5888,daily,42
23631,yearly,4383
30150,yearly,6209
30152,one-off,0
30153,monthly,1249
18770,yearly,2192
31287,monthly,1855
4311,yearly,1096
31284,monthly,181
31283,yearly,4383
4315,daily,5
6555,monthly,2068
4318,monthly,1156
37876,yearly,6940
37877,daily,21
37874,monthly,1126
37872,daily,49
37873,yearly,13879
18775,yearly,3288
6552,yearly,9862
6558,yearly,8035
6559,daily,15
49205,yearly,4748
25826,yearly,3653
25824,daily,33
25825,monthly,485
25823,monthly,2069
25820,monthly,1550
45177,monthly,641
20633,yearly,6574
23378,one-off,0
23379,yearly,2556
16106,one-off,0
23374,monthly,2618
23370,monthly,820
23373,monthly,487
6668,monthly,761
6669,yearly,3287
6661,yearly,4383
6666,monthly,1614
6664,one-off,0
43900,daily,7
43903,daily,5
43906,daily,29
43909,yearly,6209
43908,daily,43
32846,one-off,0
5102,daily,16
5103,yearly,5844
5101,monthly,547
5104,daily,35
5105,monthly,1919
36399,yearly,4018
36395,monthly,2344
36396,daily,27
36397,monthly,759
36392,monthly,2252
36393,yearly,7305
33348,yearly,11323
33345,daily,38
33347,yearly,5844
33340,yearly,5479
33342,yearly,6940
18233,daily,13
20949,daily,53
44159,daily,32
44153,daily,14
44152,daily,8
36644,yearly,2191
39114,monthly,2282
41678,daily,26
41670,monthly,853
41675,one-off,0
41677,one-off,0
41676,one-off,0
7352,monthly,882
8254,yearly,7671
8256,yearly,10227
8251,yearly,5844
8250,monthly,2406
8252,yearly,10957
8259,monthly,2223
8258,yearly,13880
15519,daily,46
15515,monthly,2038
15516,daily,5
7618,yearly,5114
7616,monthly,1978
7617,one-off,0
7611,daily,16
7613,daily,24
37115,monthly,1826
37114,yearly,9496
37110,daily,20
37112,one-off,0
37118,daily,31
44849,yearly,5844
44841,daily,49
44843,one-off,0
44844,yearly,6939
47637,one-off,0
47636,monthly,1035
47634,yearly,5844
47633,daily,15
47632,yearly,6574
47639,daily,42
47638,yearly,7305
12594,monthly,2192
8044,monthly,2679
8045,monthly,1341
55912,monthly,1217
5689,monthly,1310
5688,monthly,2374
5684,monthly,1551
5686,one-off,0
5683,yearly,3287
5682,one-off,0
11518,yearly,8035
11514,one-off,0
11517,monthly,2313
11516,daily,9
11511,one-off,0
11512,yearly,9497
16158,one-off,0
16159,daily,16
5979,one-off,0
5978,one-off,0
51960,monthly,1764
16152,one-off,0
51963,monthly,1917
16154,yearly,12053
51965,yearly,5479
56998,monthly,2710
56999,yearly,9497
17209,monthly,2129
17208,daily,27
52433,monthly,2314
52432,yearly,4383
17201,yearly,4018
17200,yearly,13149
56995,monthly,1919
52435,yearly,5844
52434,daily,32
46148,yearly,10227
46149,monthly,2739
46147,one-off,0
46144,daily,25
46140,monthly,2495
45491,daily,39
45495,one-off,0
45494,monthly,1188
45497,monthly,122
42717,monthly,2040
42716,daily,44
42715,daily,5
42714,monthly,2314
42713,monthly,457
42711,one-off,0
42718,yearly,8035
9226,yearly,14245
9220,daily,23
54873,daily,7
54874,monthly,2618
54876,one-off,0
54879,monthly,943
12358,daily,39
12359,yearly,1461
12352,yearly,10227
12350,monthly,1797
12351,daily,38
12356,daily,20
12357,monthly,1826
53470,daily,21
53471,monthly,1948
10262,daily,7
43640,yearly,6574
10267,yearly,2922
10268,monthly,1765
10269,yearly,2557
21558,monthly,242
49809,yearly,5479
21552,one-off,0
49800,yearly,10957
21551,monthly,2343
49806,one-off,0
49804,monthly,1614
23069,monthly,2678
45727,one-off,0
45725,one-off,0
24060,yearly,1096
45729,monthly,2468
45728,one-off,0
44456,one-off,0
44457,daily,16
44454,yearly,8401
26781,daily,36
44452,yearly,8401
26787,yearly,9862
44450,one-off,0
26785,one-off,0
26788,monthly,761
26789,monthly,1096
44458,one-off,0
54294,daily,3
54291,daily,11
54290,monthly,760
24319,one-off,0
24318,yearly,3653
24317,monthly,2679
24316,daily,52
24315,daily,23
37260,yearly,10227
24313,daily,24
54298,monthly,761
13004,monthly,1887
13001,daily,20
13003,yearly,12053
13002,daily,31
13008,monthly,2619
54123,daily,22
54122,yearly,10227
54121,daily,34
54120,yearly,6940
20205,monthly,577
20204,one-off,0
20206,daily,36
20201,one-off,0
20200,monthly,2649
20209,yearly,11323
51513,yearly,3653
51512,monthly,851
51515,monthly,1034
23578,monthly,122
23579,monthly,2710
23576,yearly,5844
51518,daily,33
23573,monthly,2345
23571,one-off,0
27669,yearly,5114
27667,monthly,1735
27665,monthly,518
25583,one-off,0
27660,yearly,10957
27661,daily,30
26162,one-off,0
25588,one-off,0
31877,one-off,0
35724,yearly,10593
35726,yearly,14245
35721,one-off,0
35723,one-off,0
35728,daily,54
49752,monthly,1339
50081,monthly,1461
56561,yearly,6940
56563,yearly,2191
56562,monthly,2009
56565,yearly,8766
56564,monthly,852
56566,yearly,2192
32187,monthly,276
32181,monthly,1947
32183,monthly,335
32182,yearly,10958
26207,daily,38
26206,monthly,1857
26200,yearly,6939
26209,daily,11
21962,daily,54
21960,yearly,5114
21965,daily,46
21968,one-off,0
56384,one-off,0
56387,yearly,5844
56386,monthly,2344
56380,monthly,2465
3739,yearly,5114
3738,yearly,1461
3736,yearly,5114
3735,yearly,4018
56389,yearly,4383
3732,one-off,0
3730,monthly,640
4923,one-off,0
4922,yearly,4749
4921,monthly,762
4927,yearly,5844
4925,yearly,10957
4924,monthly,426
4928,one-off,0
14009,monthly,913
14000,daily,33
14002,one-off,0
14003,yearly,2557
14004,daily,45
14007,daily,36
31957,yearly,7670
36406,yearly,6209
36407,monthly,1887
41938,daily,55
36402,daily,37
45698,monthly,397
41936,monthly,1798
35675,yearly,7305
57388,monthly,2282
53801,one-off,0
31953,monthly,1372
57385,yearly,8766
57382,daily,27
53804,monthly,1798
57380,daily,33
57381,monthly,610
4303,one-off,0
41935,daily,55
45692,monthly,549
34802,monthly,2616
34803,one-off,0
34801,monthly,2709
34806,monthly,2588
34807,daily,54
34804,one-off,0
34805,monthly,2435
34808,yearly,8036
41931,daily,42
4306,monthly,1675
53012,one-off,0
53010,one-off,0
31959,yearly,11323
53016,monthly,760
10607,yearly,6940
4308,yearly,1826
15759,one-off,0
15758,daily,32
15751,monthly,821
15753,daily,38
15752,one-off,0
6840,yearly,9497
6846,yearly,2192
15756,one-off,0
6844,monthly,1673
15754,daily,32
18252,daily,50
18255,monthly,761
18254,monthly,1583
33632,one-off,0
18256,monthly,2527
18259,yearly,2922
33638,yearly,8401
6590,one-off,0
6592,monthly,91
6594,daily,53
6597,daily,17
6598,daily,42
6599,monthly,1552
39400,one-off,0
39402,one-off,0
39404,daily,13
31672,yearly,6575
51483,monthly,1704
31670,daily,6
31671,daily,18
18468,one-off,0
31675,monthly,1370
31678,monthly,1979
54545,one-off,0
47432,yearly,7671
47435,daily,14
47434,monthly,1581
47439,daily,48
47438,monthly,1613
18464,daily,5
51486,daily,53
34119,yearly,6940
34114,one-off,0
34117,monthly,1340
34110,monthly,1642
34112,yearly,12418
18463,monthly,1826
55308,one-off,0
55309,yearly,7670
54542,monthly,2588
51489,daily,54
51488,monthly,1371
16033,monthly,2738
5815,monthly,1734
19023,one-off,0
47389,monthly,427
47386,monthly,1157
47384,yearly,8766
4101,yearly,6575
4100,yearly,4018
31094,daily,28
31095,one-off,0
4104,one-off,0
4107,daily,33
4109,monthly,1431
4108,one-off,0
31098,monthly,2526
31099,monthly,2588
17349,daily,42
52355,daily,28
17342,one-off,0
15994,monthly,120
8653,yearly,10227
8652,one-off,0
15990,yearly,5844
17225,monthly,212
49396,daily,40
42266,monthly,303
42265,yearly,10592
46396,monthly,243
42263,one-off,0
42260,daily,51
6033,yearly,7305
6032,one-off,0
6031,yearly,17167
6030,daily,48
6036,monthly,304
6035,monthly,397
10063,daily,23
10067,monthly,365
10064,one-off,0
10065,monthly,731
10068,monthly,306
7389,yearly,11688
7383,yearly,4748
7381,daily,7
7386,yearly,7305
7387,daily,39
7384,one-off,0
27226,one-off,0
45121,yearly,13149
45123,yearly,9497
45125,monthly,2466
45126,monthly,2375
45129,one-off,0
44292,yearly,5113
44293,one-off,0
44295,yearly,1096
44296,one-off,0
44298,monthly,456
44866,daily,54
42841,yearly,9131
42840,monthly,122
42848,daily,20
4485,yearly,2922
4486,daily,19
4480,daily,27
4481,daily,26
4482,yearly,14975
27229,monthly,1676
4489,yearly,9132
5319,yearly,1826
5318,yearly,4383
5310,monthly,1552
5315,yearly,4749
17874,yearly,11323
11088,daily,43
17872,monthly,1674
17873,yearly,3287
11082,daily,45
17879,yearly,1096
42794,one-off,0
29847,yearly,10227
29840,yearly,9496
29841,monthly,1675
29842,monthly,1126
29843,monthly,1520
36376,one-off,0
29848,monthly,2161
29849,monthly,92
36377,yearly,7670
25576,monthly,2708
42792,monthly,426
12572,daily,5
12570,one-off,0
12577,monthly,1492
12575,daily,44
50912,one-off,0
50913,one-off,0
50910,yearly,4018
7408,one-off,0
7405,yearly,16801
7404,one-off,0
50918,daily,41
7406,yearly,5114
7401,yearly,7305
7400,monthly,1248
7403,daily,36
19083,daily,34
19082,daily,33
16059,monthly,1280
19086,yearly,2922
19085,yearly,11688
19084,one-off,0
16054,yearly,2192
16057,yearly,1826
19088,yearly,2557
16053,daily,8
16052,daily,36
33386,monthly,731
19558,monthly,1369
19550,yearly,1826
19553,yearly,14610
19555,daily,52
19557,one-off,0
19556,daily,36
13625,monthly,1765
13624,yearly,5113
13621,daily,40
13620,daily,38
13623,yearly,11322
13622,daily,17
13629,monthly,2313
13628,monthly,274
53051,one-off,0
46338,one-off,0
46330,monthly,1492
46332,daily,27
46335,daily,42
46334,monthly,122
46337,monthly,1857
46336,yearly,5478
56819,yearly,13149
56817,monthly,823
56811,monthly,153
56812,daily,17
43675,monthly,731
43674,daily,27
43678,one-off,0
57149,yearly,13880
11709,monthly,1734
11704,monthly,334
11705,daily,54
11706,monthly,2557
57145,yearly,4383
11702,daily,28
57147,one-off,0
15355,one-off,0
17018,daily,13
17019,daily,4
52662,monthly,2618
17010,yearly,11322
17011,monthly,1948
52666,yearly,5479
52667,monthly,1948
52664,yearly,10958
17015,yearly,8766
53391,one-off,0
53393,monthly,92
53392,yearly,8766
53395,monthly,1795
53394,one-off,0
7956,yearly,4017
53399,yearly,2557
9168,monthly,670
20508,one-off,0
20502,monthly,1095
20503,one-off,0
20506,one-off,0
20507,one-off,0
20505,monthly,2587
53082,one-off,0
42106,one-off,0
42105,monthly,2649
42102,daily,55
7959,yearly,2557
9163,yearly,1461
17028,monthly,1035
48761,monthly,2585
48764,daily,33
48765,yearly,6209
48766,yearly,13879
42161,monthly,1461
48768,yearly,2191
48769,one-off,0
10545,monthly,1645
53534,daily,50
53537,monthly,2679
42163,yearly,6940
53531,yearly,9131
53530,monthly,2069
10543,daily,54
53532,monthly,1124
10548,daily,50
29309,one-off,0
57859,monthly,2314
29303,monthly,1461
29302,daily,54
29300,daily,17
29307,monthly,91
57857,one-off,0
8817,monthly,2588
54621,monthly,1644
54622,one-off,0
54624,monthly,153
8812,monthly,2436
54627,daily,51
54628,yearly,4383
34359,one-off,0
30877,monthly,577
30876,monthly,1096
34354,one-off,0
34355,yearly,1096
30873,monthly,1461
34353,daily,13
34350,monthly,426
34351,monthly,1550
57957,yearly,6940
12279,yearly,5114
6493,yearly,7305
12278,yearly,10958
55043,yearly,5113
24509,yearly,8400
24506,daily,15
24507,daily,12
24505,yearly,3653
24502,one-off,0
24503,daily,36
35081,one-off,0
35084,monthly,2373
35087,monthly,1035
